caress,freedom,health,love,peace,cheer,friend,heaven,loyal,pleasure,diamond,gentle,honest,lucky,rainbow,diploma,gift,honor,miracle,sunrise,family,happy,laughter,paradise,vacation,abuse,crash,filth,murder,sickness,accident,death,grief,poison,stink,assault,disaster,hatred,pollute,tragedy,bomb,divorce,jail,poverty,ugly,cancer,evil,kill,rotten,vomit,agony,name
0.312589048237,0.168112438592,0.226716098233,0.303772007839,0.242424728806,0.240411777223,0.342612411886,0.188178736341,0.152838176158,0.176561872936,0.159103148121,0.263325879885,0.163114990201,0.259800990695,0.129283138163,0.123093016551,0.25017766977,0.251271627177,0.132780296151,0.151036214713,0.217343600706,0.204624623319,0.269544916274,0.161743255691,0.209396756072,0.155575915497,0.210950121979,0.170691000423,0.209387314078,0.23069959474,0.21246786682,0.259318655418,0.27721705028,0.194183115298,0.169680785782,0.0957930030848,0.176497080144,0.144635841338,0.0723833629135,0.260692755814,0.141578435551,0.324714527864,0.166706701509,0.207627188089,0.18340241699,0.21586388155,0.184477047177,0.179133413487,0.128177156724,0.216682728113,0.254739339022,Adeline
0.161728125217,0.117795063997,0.145887376818,0.151963965422,0.181663314429,0.158478640367,0.157340699453,0.110684380628,0.159463199256,0.1590362602,0.210881275731,0.25186866084,0.196864819715,0.148572138386,0.229881128708,0.096729099409,0.15896179826,0.179463383074,0.113820478918,0.194787414795,0.210692264398,0.205812084948,0.21744398121,0.126108778958,0.161624984882,0.165031039513,0.167468086837,0.136681394573,0.288827055246,0.0715831834657,0.169183249682,0.182889998681,0.229745538649,0.149101067812,0.108680236302,0.165938225684,0.0810969265219,0.190547329906,0.113344533271,0.168859531506,0.158560307379,0.183474049918,0.190609001168,0.118116329065,0.215567276651,0.163346254385,0.156447097539,0.154271495919,0.119578796009,0.160789707704,0.109631261406,Adena
0.248660536913,0.147407433667,0.148158235024,0.294171109557,0.146090182202,0.188003843847,0.200023002724,0.199103960826,0.119658385716,0.162671543699,0.144527334198,0.131432014173,0.134106561964,0.140893947224,0.128911924979,0.178869639691,0.176512697633,0.150490820366,0.172791211608,0.139372100568,0.193675199045,0.10483237856,0.185312876047,0.224367672915,0.118151581402,0.135238623653,0.0984897060629,0.203463577415,0.155023327186,0.112537421047,0.0648633163984,0.132457342102,0.230464175343,0.214154595396,0.137479779088,0.125296795115,0.0757590343838,0.135326917394,0.0367211974345,0.170592286846,0.141283334263,0.206173232529,0.226620967002,0.0843096510135,0.123181594839,0.112672268172,0.188838387798,0.198664889374,0.103333996728,0.116466705776,0.226874220483,Adina
0.261030041566,0.0985953454399,0.112380490954,0.156157499134,0.139175537423,0.126706549212,0.256873729647,0.0525285448756,0.191998434205,0.144536039391,0.125949432967,0.112185924951,0.0951237949674,0.109980351444,0.0630948054573,0.17634389182,0.125254876825,0.27159088966,0.13017575164,0.101672415915,0.122565773016,0.0803663536963,0.131032341738,0.0860875599092,0.118487450029,0.117391399961,0.144703745236,0.1546582229,0.165392183265,0.0538490452156,0.126555320205,0.195918263827,0.111233926498,0.153113575936,0.125634269094,0.110876813191,0.127969499942,0.166617343568,0.0835928630132,0.139241182014,0.152683344103,0.129665606501,0.206678887066,0.1396133839,0.183312884008,0.164450911457,0.127679414079,0.174859435355,0.119011050806,0.15768351742,0.177086038255,Adolfo
0.121770976915,0.0888368153866,0.102484175887,0.0890974287729,0.127022666532,0.137984294037,0.222799885002,0.0778302316511,0.093205204398,0.124831502662,0.208915752082,0.100980117389,0.106192893445,0.188286950193,0.106618228358,0.187240478167,0.230656091135,0.24535537389,0.116917033817,0.172488072022,0.139890740522,0.178825517748,0.172755563637,0.0808109386977,0.119530565765,0.101734204895,0.0981305008215,0.0377984045868,0.118332025465,0.109866056033,0.0900616741043,0.223454453417,0.147565750989,0.122625166718,0.147806456312,0.0846745613165,0.128629749047,0.0834299929735,0.115226392204,0.133450871944,0.134748115626,0.189693805273,0.057240602289,0.0983519003174,0.166395467397,0.138535223012,0.104365389297,0.0737653797874,0.104070455176,0.144050680817,0.105750977956,Adolph
0.178722582724,0.141711412585,0.098737107654,0.131319944392,0.10314735074,0.0617556850217,0.148528903746,0.14961984492,0.124081423248,0.113643835499,0.0913507698776,0.0435062583835,0.00718536123968,0.169714468717,0.147163807875,0.146103447998,0.149147773142,0.109272918558,0.155516912611,0.120939585315,0.100753212127,0.0689578564006,0.0905639363787,0.153948116113,0.175989119119,0.056295220205,0.250681005602,0.139949667091,0.173099445982,0.112835646817,0.207588442039,0.170201486246,0.122649731625,0.144563687698,0.0641893470255,0.156099625563,0.147602710817,0.168778007072,0.106533124403,0.149875603344,0.144991936937,0.102446755079,0.0877050532553,0.0260525166151,0.124115472473,0.100821626865,0.168095523761,0.180619373421,0.101434380617,0.148257618682,0.190233238148,Adria
0.214197345965,0.144167889147,0.113595687344,0.206120265957,0.134759195513,0.168726576212,0.291222033487,0.198866325841,0.147135490872,0.175071389574,0.130192926883,0.165034178141,0.17811251644,0.208558671294,0.112559019099,0.180025368411,0.164493450529,0.143136737517,0.14670234081,0.110971383193,0.117573271469,0.197588484243,0.16760333181,0.181805727052,0.114444503229,0.135407371893,0.154286331829,0.209666727346,0.178041736103,0.111531667632,0.131890407057,0.213145738521,0.180006664176,0.164205599882,0.164250593394,0.145458353487,0.101072307219,0.173625086012,0.0571140889402,0.157755428488,0.112188716625,0.210695365388,0.118165224759,0.081970367808,0.139292339672,0.138530514769,0.161908087466,0.12844233097,0.120376280774,0.115221064761,0.259782210419,Adrian
0.274319930266,0.1040826425,0.0993794674991,0.275923286673,0.103852427211,0.178195975826,0.335247203677,0.211654785564,0.1679919457,0.144434560424,0.158902838333,0.103453598742,0.156433951554,0.190339080879,0.044909236798,0.181480736346,0.177846009525,0.183442648198,0.13409098073,0.0697279932569,0.182475734067,0.167665876376,0.196347796723,0.150525365053,0.173112135938,0.140843224981,0.201606179109,0.214433272192,0.219733427958,0.136930352453,0.188108153879,0.206304727695,0.252978143575,0.178920748939,0.138402198535,0.13569746636,0.129213340867,0.16710742456,0.0657503410425,0.258609205544,0.148907119491,0.259445267159,0.150833523212,0.145273621534,0.198435105157,0.14073819534,0.181485784246,0.188761339613,0.1184158049,0.142680264402,0.238943398257,Adriana
0.30296380773,0.163893572782,0.168921893725,0.340804833012,0.0920808933431,0.230434325715,0.384835665068,0.23005172882,0.145746519477,0.206847601212,0.21842975504,0.187127422139,0.217860680109,0.244207533315,0.100445819251,0.166921215978,0.24255145624,0.214988048892,0.106498335589,0.122163744654,0.174249598069,0.249426785782,0.152090307822,0.146309665255,0.236963017865,0.201114219792,0.246921553537,0.260045170544,0.261250234249,0.154010428061,0.247420912853,0.222213047512,0.336656292441,0.253479771557,0.184430194255,0.231483186905,0.1190240835,0.221924010167,0.0800096731195,0.248554273281,0.182931360691,0.333633404075,0.255222771825,0.109820479686,0.253219526306,0.21495874561,0.243696701678,0.273935248987,0.118913516524,0.26086883854,0.280604677467,Adrianna
0.276269381254,0.134196070271,0.18358462195,0.273807802838,0.0868665984975,0.208858047003,0.380504301336,0.206042579942,0.140109057573,0.200474989177,0.193445783564,0.201666456226,0.228857748245,0.20223393345,0.106275618653,0.160040654454,0.206546045992,0.299696913144,0.0807598403177,0.112213695399,0.154388216236,0.232284759541,0.175862770713,0.0997667414084,0.203442697838,0.177711598161,0.194125728599,0.277552574722,0.244012492886,0.127283486801,0.161885146943,0.243613519951,0.300392365474,0.205350928263,0.235056168575,0.177671928751,0.105767609482,0.162640465882,0.0937962898747,0.24082531056,0.163101089562,0.284227134555,0.17831610981,0.0482038925669,0.248507178194,0.261750489584,0.22276930175,0.199904444201,0.177175663161,0.274469773243,0.242909242318,Adrianne
0.189319711509,0.0917255520457,0.130350847352,0.167032869855,0.0945391775708,0.089210937278,0.27634809593,0.148512805428,0.120247494285,0.170462652681,0.164550755876,0.163073947698,0.149319613047,0.193756761717,0.0610221973264,0.14847244009,0.149955796642,0.227154093763,0.168090299351,0.0653529976085,0.133357862839,0.105474379329,0.102560180888,0.136298635677,0.134186337077,0.0979661858024,0.145422022363,0.100716158118,0.136435085303,0.151122797745,0.166536246375,0.174232831635,0.154939074871,0.142644044811,0.129571012392,0.122037397032,0.14148979837,0.136582380343,0.0354241876934,0.176085430937,0.128298548376,0.14441218477,0.141167279388,0.147521890351,0.131414880083,0.123945368872,0.142830490911,0.108106495273,0.197862540243,0.143179866597,0.136705939411,Adrien
0.275278293749,0.138900988489,0.217267579701,0.268476416245,0.133972850332,0.209619091037,0.290321415629,0.189619232542,0.108667418934,0.191938304502,0.198144848715,0.191982633608,0.15645566972,0.254224849471,0.14424573043,0.182888266887,0.246847602161,0.283369404812,0.206015377372,0.109027036998,0.206550659585,0.199492462265,0.194425832663,0.207723340812,0.196123398614,0.154474102932,0.0981295314401,0.196353234966,0.180885357729,0.125108362284,0.164312582877,0.189979441907,0.242576053999,0.175634640069,0.12437104304,0.119478597129,0.154922500396,0.144431853108,0.0781542430629,0.28483700935,0.0571493035425,0.310054271521,0.197762535102,0.190877375389,0.242831054799,0.223007987536,0.17174374345,0.1538136355,0.136070242444,0.171779811105,0.194744610384,Adrienne
0.237516266824,0.0917252374892,0.186989190611,0.261941804501,0.173585922546,0.266743143672,0.183846279792,0.214072043545,0.0686306170475,0.149298978622,0.167373087862,0.263080838899,0.100680211172,0.185254476127,0.224796269026,0.131163288426,0.183116042903,0.158432533544,0.18925411115,0.327313621247,0.157416086105,0.222187979517,0.19875505264,0.248303056841,0.271145323747,0.135402605058,0.215930626395,0.127843833958,0.156359361262,0.155859003961,0.261142948366,0.176478620712,0.237411850016,0.165237953029,0.119892472379,0.0772831784312,0.216027028889,0.170347830553,0.238447473331,0.218403153211,0.0856137214149,0.235650026596,0.150858916571,0.125213217801,0.185328042982,0.203330761671,0.100669849068,0.144708391814,0.14105738361,0.176303370536,0.139436943159,Afton
0.247302111861,0.103353423475,0.0537688170912,0.25009833757,0.099025789261,0.153649033264,0.269241260923,0.225468444056,0.197478723723,0.171276724474,0.145629473784,0.214779052635,0.181170937864,0.232313870421,0.198891495249,0.15698713766,0.217881819806,0.140335203337,0.273481428742,0.173868099906,0.231810042365,0.148820391482,0.317164157451,0.222205985489,0.216769462715,0.162250223237,0.155752728088,0.159569942473,0.379604205458,0.143424334268,0.123677134725,0.241146700962,0.239887175873,0.205557438315,0.19381836403,0.185559272143,0.156314707957,0.193620726343,0.0679315031046,0.287560609764,0.146303556954,0.207981284685,0.153137167874,0.144900525631,0.166849257581,0.0937884246116,0.273476837107,0.210653317083,0.163096482617,0.143082420166,0.351071573004,Agatha
0.231768135503,0.108776106822,0.176420659775,0.266545895983,0.204970878737,0.183781523456,0.304344689703,0.215044047825,0.154023148262,0.142601442836,0.0983616020147,0.208834963236,0.136391562064,0.188969313486,0.177870434072,0.219540020889,0.288115337067,0.193763611957,0.221582212461,0.156778618423,0.189300267014,0.190009300835,0.298199412801,0.200003853103,0.172443947091,0.186712920835,0.167176574187,0.117853179039,0.262242058553,0.19693630772,0.217600342206,0.28426860713,0.269052149332,0.131731262334,0.110889793747,0.0748707087101,0.239666812956,0.1652394704,0.0848689800391,0.262430915628,0.0855136083195,0.3091913701,0.132716755142,0.189582619893,0.205568912307,0.163206078204,0.167273233555,0.13474470076,0.118211215584,0.137065957333,0.2345516607,Agnes
0.235272391501,0.163520474505,0.0846632397586,0.161239853935,0.19751091273,0.20691608411,0.157453300942,0.260564271403,0.148925943088,0.0842395161639,0.0670125452849,0.193615972475,0.127220391903,0.13184977717,0.135972018366,0.193362963696,0.192599111733,0.168481247204,0.263682267844,0.208500248793,0.107252464824,0.131122558095,0.17525656375,0.213688963646,0.0488252252331,0.113272418262,0.130725240899,0.060623900201,0.170844131999,0.108094319899,0.0718730286648,0.164374127416,0.274634053262,0.112807438461,0.0838419286802,0.0601746900775,0.061296902769,0.104656214677,-0.00323037569837,0.163768272972,0.0751340695601,0.126479286991,0.103049261974,0.0705267237996,0.128321477456,0.109937298569,0.186787035908,0.11177768745,0.0528986422538,0.0740134218708,0.325106077072,Agnus
0.130555999803,0.135137461463,0.168719596633,0.175718979565,0.1028602585,0.152107658759,0.244476468851,0.149599576493,0.138924237106,0.0714776230424,0.098474293497,0.0983923470795,0.0944236468516,0.191003192862,0.0456702073377,0.100920939636,0.169479652093,0.259173218961,0.174989767227,0.145298459206,0.0974375481655,0.123034131132,0.0769024602469,0.15069995621,0.151711647666,0.162281267535,0.179460359553,0.126797632506,0.127593868697,0.171030449707,0.150724263963,0.119783485022,0.159007795183,0.00561930709869,0.125296682954,0.145268744483,0.120890468809,0.0782781900659,0.0372099735401,0.0909962222819,0.152724692001,0.150214513246,0.185713614083,0.175164704653,0.134812145039,0.101801452115,0.156574794882,0.0668184455719,0.082549068234,0.113985608545,0.171117417281,Agustin
0.167918253025,0.187758428493,0.16125816922,0.158455143011,0.177784493928,0.11874690567,0.202894332654,0.146814857589,0.17333612077,0.153263169671,0.124387702244,0.0954439436551,0.139961566645,0.10929035997,0.0673160789154,0.161394657694,0.120910500069,0.169631859707,0.0855273893769,0.110617462617,0.100793437574,0.111019039061,0.10882700222,0.221758066176,0.0795800019033,0.160911377866,0.150782755462,0.193218436657,0.175658014145,0.156096430121,0.12042636253,0.238189873026,0.200551715792,0.101962333072,0.12180088442,0.120608094935,0.101557400188,0.155127834665,0.0452121236278,0.142868745548,0.247294560506,0.195868168344,0.226341696343,0.209578631064,0.0562454583599,0.154639197438,0.159030863245,0.130184423735,0.0989164299654,0.137900533624,0.185797743178,Ahmad
