word,maleness_embedding_sub,maleness_embedding_wiki,maleness_norm
medallion,-0.0025738553721055824,0.019766228943727093,5.0606
meddle,-0.025068429439213197,-0.04177332708720244,3.6875
medicine,0.009907801437043784,0.0018285091548732868,4
medieval,0.015296134319425142,-0.006728158582241656,4.8182
medium,0.004801824199597127,-0.012248482234984676,3.5738
meek,0.024639616016781968,0.021648181188915316,3.4839
meet,0.010940103417188485,-0.02312702901893604,3.6471
meeting,0.024010374903188664,0.008184126290412375,4.2188
melody,-0.061530798123605235,-0.04918224175723862,2.0909
melon,0.027252397764368774,-0.029265952429853387,3
melt,-0.027262572354232406,-0.008358864242923758,3.5152
melted,0.01241473315245345,0.011945263470157647,3.7429
memoirs,-0.0072199460180011055,0.01030267527813536,3.5484
memory,0.001874258989258748,-0.005586265038406868,3.2353
menace,0.06088800147888357,0.04531507490890216,5.4286
merchant,0.05463853327740342,0.012447143241442027,5.2258
merciful,0.05756739097071295,0.02329882875103506,3.3235
mercy,0.023344039521341398,-0.018109883875497806,3.2813
mermaid,-0.11868194267944032,-0.09917281845467535,1.4516
merry,0.03793080462213755,-0.004188867202761598,3.6923
mess,0.020229999954873068,-0.0034601032101713447,4.4375
message,0.010072749130553504,0.0061344438160874926,3.8485
messenger,0.08572939019146014,0.03628632735440954,3.9714
messy,-0.031139398613032138,-0.046456894431150086,4.7188
metal,0.04280600481953517,0.016008834040302455,5.3333
methane,0.01886190311627467,0.008507843599294407,4.6364
method,0.029002976590824292,0.01725333508744481,4.7714
metre,0.023205353519459182,-0.01889301167565427,4.2333
metric,0.01705372135058375,-0.004700408653212251,4.5152
metropolis,-0.0033016172049157577,0.017049132245930243,4.375
mice,0.03452776305587485,0.007094926284880204,3.4194
microphone,0.025445633072693652,0.025443086696325362,3.9706
microscope,0.0038796440151019906,0.013897105045903316,4.5588
microwave,-0.01656694650653151,-0.005445340490175657,3.8438
middle,0.016147127057123456,-0.006859171514233209,4.1818
midget,-0.002955415109067272,-0.008065306873991013,4.4706
midst,-0.0023163709556473233,0.028973758255888965,3.9677
midwife,-0.11426170295789828,-0.16104380828747544,1.5143
might,0.023020264551190606,-0.01274822751264848,4.8655333333333335
mighty,0.08567473848429069,0.09251010104158655,5.6667
mild,-0.006202651183003172,0.028236599807353935,3.3636
mildew,-0.0151602626148572,-0.02925540092515766,3.9655
mile,0.0464584857830784,0.008694783640959436,4.1613
mileage,0.006524908978355892,-0.008844773344151513,5.125
military,0.05442713025533025,0.048595014149412,6.303
milk,-0.019404431212795836,-0.032598956773620985,3.2571
mill,0.023391566167572875,0.015395619464212501,4.375
million,0.030484258793925578,-9.421256432008418e-4,4.5152
millionaire,0.01724026744380741,0.026926731363372036,5.1515
mimic,0.006599614215164751,-0.022052436534424097,4.0303
mind,0.02055705107388822,0.020804126442273058,3.8214
miner,0.018605306770754337,0.004701804740832122,6.1471
mingle,0.0035465040551820592,-0.04383651334203828,2.8857
minimum,0.02231973007301845,-0.003873166981343601,4.2813
minister,0.06501795921033288,0.029138279477970347,5.6471
mink,-0.053075422114065296,-0.06806172777291583,3.4063
minor,-0.019662495055059903,0.02103201003083091,3.9365
minority,0.0185271587661347,-0.01592689590918564,3.5882
mint,0.009876771872062706,-0.010840563562853484,3.976933333333333
minute,0.019815827666326113,0.028948388014696375,3.5665666666666667
miracle,-0.012263952575579995,-0.011741000952585429,3.2941
miraculous,-0.003722505081769828,0.009975134333561009,3.0294
mirage,-0.0133022860624179,-0.021353019220620634,3.1515
mirror,-0.014589467262331846,-0.054233931167790156,2.625
mischief,0.036752927829134724,0.027778187571328883,4.5909
mischievous,-0.014892496345088269,-0.013540736209226745,4.4
misconception,0.017954057520410155,0.008095650004809885,4
miser,0.0636222367840035,0.04464304374310163,5.16
miserable,0.016935315311375376,-0.0012609213552514098,4.1818
misery,-0.007935547928210884,-0.002679178825456846,4.1471
missile,0.03409343974757342,0.00941220174322746,5.6129
mission,0.044661304975239624,0.00945737302365135,5.2727
mistake,0.014089232281945974,0.02817235493532816,4.2424
mistress,-0.08692386848663197,-0.14022681447240914,2.0882
mob,0.06511963725674708,0.04876194211285248,5.4545
mobility,0.011055385391450123,-0.010082658734558922,4.0571
mock,0.0381145244100784,0.007570949434625385,4.9677
mode,-0.014778707056081725,-3.9072819165519856e-4,3.9655
model,-0.06666466114995478,-0.06817497349438406,2.3529
modest,0.016237823015309516,0.013739117421182084,3.2571
moist,-0.041848921595098454,0.002091864564684548,2.9706
moisture,-0.01883720652297438,-0.0031787625625391697,3.25
mole,-0.002820885950946761,0.01765887078740494,4.67175
molecule,-0.026997725018064134,-0.013200298291223725,4.5
mom,-0.05272907701105689,-0.1066476481950352,1.0968
moment,0.004426055224440839,-0.020407564751403123,3.4783
momentum,0.0697923986913811,0.026148367076004653,4.8438
monarch,0.01910935979018641,0.005302980205267788,4.1613
monarchy,0.01923047598065264,0.03813629687010667,4.3438
money,0.025597946363394075,0.02336130033350503,4.7097
monk,0.0882873366179075,0.044537210693206736,6.2258
monkey,0.06382498424060634,0.03893904633701217,4.8571
monster,0.02711591468860658,-0.00378990797303716,5.3333
month,-0.012062252898868198,0.02105694503421271,3.6667
monument,0.058379742019114056,0.05012728977895578,4.8
mood,0.031759872163970804,-0.024445643778649218,3.5152
moody,0.027110615946045524,-0.003668233961175993,3.6
moon,0.005060050750681777,-0.01010774255533417,3.4063
mooring,0.004679755454446405,-0.048581131643628095,4.5714
moose,0.07207677968056281,0.03278788196628479,4.4194
moral,0.027630163986558542,0.029743569775307427,3.2581
morality,0.029965894305786972,0.009495606860991573,3.4688
morbid,-0.032656996652565606,-0.0071016293605399294,4.7429
morgue,-0.005820644394397695,-0.05598206346373685,4.2353
morsel,-0.035358158168194515,-0.012055947350387841,4.0909
mosque,0.019850294748336356,9.837420062073776e-4,4.9643
mosquito,0.007995444062036589,0.007896446124160475,4.2203
moss,-0.008104098943963717,0.001340825756089875,4.3714
most,0.007353220182552633,0.002824358026478152,3.8438
moth,-0.009969225539692927,-0.031134003446403158,3.8966
mother,-0.07717245201152301,-0.11908561821678115,1.0882
motherfucker,0.1339391746350605,0.00438750385014941,5.8571
motion,0.015588021120511497,0.010742746780130263,4
motor,0.05606569614892032,3.2560422583810533e-4,5.9118
motorbike,0.045079218991682296,0.026326300394951013,6.0606
motorway,0.02154044265096819,-0.011572859739854655,5.52
mould,0.027413246594816948,-0.010381537204745217,4.2222
mound,0.07209373068477601,0.009338047947271888,3.7778
mount,0.0196868400281284,-0.00268541972628053,4.5
mountain,0.048386821878386194,0.017745828304610856,5.0741
mountains,0.023450431063091498,3.8132044513899954e-4,4.875
mounted,0.06125826364591566,0.016521317789499695,4.4688
mouse,0.03246442402121674,-0.006902115595059821,3.4857
mouth,0.01171374100868211,0.010639728100194423,3.3929
move,0.02796029463568489,0.00553241294807813,4.25
movie,0.009410270632523449,-0.022148946160159888,4
muck,0.03289003438891275,0.04464674915650746,5.2903
mucous,-0.012455785672124575,-0.011734282867097406,4.7353
muddy,0.03146566211361085,0.03985349748781297,5.1719
muffin,-0.035216919411436065,-0.03448906797385495,2.8529
mug,5.818134831671873e-4,0.014569979484526319,4.384433333333334
mugged,0.019805955214665882,-0.03300077306890031,4.7879
mule,0.05173350136533056,0.051994262195420526,4.9667
multiplication,0.04614105077678274,1.4269174108862137e-4,4.0938
multiply,0.014348310360134314,-0.00918973324048196,4.1429
mum,-0.05689523279878339,-0.11386628068773053,1.2121
mumble,0.06539673526731993,-0.0031953110987431033,4.4063
mummy,-0.008944929975122418,-0.03719560328807564,1.4545
mural,-0.015973850536623146,0.008609886858506444,3.4516
murder,0.007702282149499751,-0.01165913971548177,5.6364
murderer,0.05353169169964439,0.012311764356228772,5.6286
murmur,-0.03233429629418097,-0.018765806910805066,3.5938
muscle,0.0439767112402574,0.016890682891899905,6
muscular,0.025769428474848477,0.015610489123084131,5.9355
museum,-0.017389160758780414,-4.966090045650795e-4,4.3478
mushroom,0.02152114529479246,0.0015142110492256666,4.1052333333333335
music,0.002685021549067912,-0.01427590364228376,3.3429
musical,-0.02551731777196012,-0.004337283763624217,2.8148
musician,0.01595473836659006,0.030174251851654788,4
musket,0.09083280872237853,0.04413601705921952,5.8276
musketeers,0.08496251510093913,0.053092124645982036,6.0303
mussel,0.03942276361306166,-0.026730323123831598,4.4545
mustang,0.019446296188252332,0.005455225283389542,5.7647
mustard,0.05681579825091562,0.03026480189798783,4.7188
mutation,-0.007260969972500114,-0.03138179433366445,4.6857
mutilate,-0.010309969159407795,-0.01150639071081877,5.5455
mystery,-0.01587461674387125,-0.056519628370581776,3.4839
mystic,-0.024111408316498106,-0.0344206119669791,2.7419
myth,0.028243148593092543,0.004232356854055819,3.7059
mythology,0.007887005971739774,-0.030422971465767917,3.9697
nail,0.015449649602314708,-0.013388581049996934,3.8521
naive,-0.04198704429824579,-0.049062148833382446,3.0968
naked,-0.03851871339237345,-0.03506867912153877,3.6207
name,0.017099143878531453,-0.023413718645634712,3.9118
named,0.02062607227484836,-0.006021047420414483,3.7879
namesake,0.037856832413743824,0.012193383177804551,4.2571
nanny,-0.10534634547927946,-0.134489283797055,1.6875
narcotic,0.01519323617329052,-0.0125430254307633,4.4063
narrow,-0.019114798546752437,0.012326726191501935,4.0588
nasty,-0.006678182300028895,-9.720119013626183e-4,4.4242
nation,0.04638807581605037,0.02012572347919228,4.7647
national,0.002665643476985474,0.03587405042659614,4.7188
natural,-0.02676133421789717,0.013756111121345643,2.4516
nature,-0.004367275785159719,0.014509687474387828,2.9063
naughty,-0.03669781103221259,-0.02736020015712254,3.8571
nausea,-0.03480465129736793,-0.028017564999072875,3.5455
naval,0.023622165115506133,-0.004479103076401564,4.5172
navel,-0.03191605687807503,-0.0871402837722686,3.9706
navy,0.03531818145347029,-0.016089127820965943,5.8286
near,0.0011897312989959663,-0.007493657221339045,3.8621
neat,0.0050714701075053326,-0.018273105335345374,2.5588
necessary,0.03092447794176134,0.007689972047142474,4.0909
necessity,0.016494123505936792,0.03336044115592374,3.8
neck,0.02126505229657011,0.01482521351553373,3.52
necklace,-0.12417537149590183,-0.1054674024554893,1.5588
nectar,-0.01241884378266378,-0.02297275243125302,2.7188
need,0.05617110337175141,-0.018652435418807373,3.2258
needle,0.009497611448995968,-0.020380951942104486,3.2857
needy,-0.03877782359449222,-0.00719576135741784,3.1818
negative,0.008047385499778598,-0.007675256480325576,4.5294
neglect,-0.016956056050008078,-0.0011444812400742965,4.4286
neglected,-0.013251617462978815,-0.02403424184237024,4.0294
negotiate,0.05702269313130523,0.051123198968950345,4.2188
negotiation,0.051164501614394314,0.03221926705854014,4.5161
negotiator,0.05788494375074066,0.04679903705314484,3.9714
neighbour,-0.044565555917646715,-0.0314018854705167,3.8182
neon,0.021728085309772854,0.003291269914687256,3.6563
nephew,0.08189646538140094,0.15141890209683034,6.1818
nervous,0.005764695563259259,-0.016572168667477932,3.2941
nest,0.01544295167905757,-0.030000129337463738,2.8636
net,0.030651207135104497,-0.024751004068507762,4.1515
nettle,0.01851689230916148,-0.04486266197934691,4.3438
network,0.0037083024392020048,-0.020627995531608448,4.3871
neural,0.004973030100101694,-0.010940206001724864,4.1667
neurotic,-0.08080646460064539,-0.036256565799087925,3.5313
neutral,0.015307239256871719,-0.0354807032192163,3.4848
neutron,0.046866914297644974,0.036028465101202944,4.9667
new,0.013759844823500955,0.004065358871950475,3.6563
news,0.012548659485472347,-0.03005707450757128,4.2759
nice,0.006904693362396519,-0.018608648508576076,2.6765
niece,-0.1333662978450184,-0.10687260877641475,1.4242
night,-0.002119383639128003,-0.018865976024354664,3.5882
nightfall,0.021668697954460275,0.00885665755429832,4.2143
nightmare,-0.02357920560786625,-0.015378421695112221,4.4706
nimble,0.021600215336773143,-0.01337185177700892,2.9118
nipple,-0.03086160137241889,-0.08479884226825768,2.5152
noise,0.011692392987457556,-0.011614183373835504,4.4839
noisy,-3.901080737216678e-4,-0.005389672435184484,4.7273
nonchalant,-0.016799423301442268,0.001901899523814976,4.3333
none,-0.007971756583213196,0.01122361904055269,4
nonsense,-0.01193457614496124,0.013088578347528246,4.0625
noon,0.018440679539418248,0.005290356898895343,3.9143
noose,0.05087611242634349,0.012114027468916572,4.7813
norm,0.056079678635642866,0.03744567714745076,4.1212
nose,0.031554561321629426,0.045549377931796864,3.963
note,-0.018248529982827055,0.011510221544027532,3.3478
notebook,-0.009836462521287753,-0.016163209155891145,3.1471
notepad,0.012284942089289569,4.569527796933204e-4,3.7429
notice,-0.00664344089905633,0.010306236784196121,3.8276
notion,0.007756688491618813,0.023205181294321503,3.963
noun,-0.024321546022839063,-0.014517135297902078,3.8788
nourish,0.031661727496636094,-0.02793026619960448,2.7273
nourishment,0.012441733469412741,-0.05386763611563811,2.7647
novel,-0.025907643372998584,-0.04198879997360855,3.2875666666666667
novice,-0.007606983655938926,-0.008840496314082708,4
nucleus,0.04967143301791198,0.010813542530919734,4.0645
nude,-0.06970966563992487,-0.10446067129936906,2.7353
nugget,0.016606052631965823,-0.02031360971745086,4.25
nuisance,-0.013928287957748059,0.023782666414471326,4.2571
nun,-0.10662624830406647,-0.1315415779405848,1.4688
nuptials,-0.06919485180646845,-0.09114108267322041,2.8462
nurse,-0.11883851501149867,-0.16136836174290098,2.0667
nursery,-0.07035068420445809,-0.017619225637664715,2.5294
nurture,-0.012231020322418157,0.002970978365722632,1.875
nut,0.02227004577335745,-0.01790244849954381,4.7422
nutmeg,-0.05078229949123067,4.241969047398264e-4,3.5758
nutrient,0.009638811816515047,-0.03360499551681932,3.3333
nutrition,-6.653018530505539e-4,-0.053951873862354366,3.6
nutritious,0.005328262973999992,-0.03906833693305195,2.9697
nuts,0.04289011888133201,-0.009663106937216698,5.15276
nylon,-0.03513671213551697,-0.05240731832793005,3.0588
nymph,-0.14173604799643086,-0.1052035522242642,2.7692
oak,-0.0026083788167363398,0.02529429154082613,4.8065
oath,0.019753160875999487,0.021283077507671805,4.6857
oats,0.021599094836622312,0.00774053350821538,4.3125
obedience,0.03948991601403068,0.04298012509066046,3.5758
obedient,-4.5263265355124926e-4,0.006702168191339286,3.8182
obese,-0.021059328797866206,-0.02782769666501772,4.5588
obesity,0.02047948338511507,-0.03835180382312678,3.9118
obey,0.031322950086852513,0.059103199561001574,4.5588
object,-0.03456857911546338,-0.022655957638102797,4.262266666666667
objective,0.03463297754754313,0.015859222614760832,4.0625
oblige,0.025417822112817234,0.0031924707398990337,3.5152
obliging,0.028757578979037246,0.030976837059473766,3.4643
oblivion,0.034830678628539,0.02400505441705078,5.2667
oblivious,0.002183720899261804,-0.03769987927568297,4.6667
obnoxious,-0.0017485332570753298,0.01400930799959399,4.9429
oboe,-0.01396160461948899,-0.001249259288200688,3.6786
obscene,-0.04107501738281902,-0.007979813897564442,5.0938
obscenity,-0.009251404953268733,-0.010631874307114625,5
obscure,0.018520287081138065,0.01562303214494598,4.2333
observation,0.0076203168169932944,0.022688074530226338,4.1563
observe,0.01919590674692878,0.012761378018413885,3.5152
obsess,-0.04668439225678511,-0.03211627103917117,3.3529
obsession,-0.024588783286170368,-0.029580268614302685,3.5455
obsessive,-0.024896528364873743,-0.03621520591906388,3.5
obstacle,0.015141658258002788,0.006659898498758449,4.5
obvious,-0.01609585290767679,0.0193671688432564,4.2813
occasion,-0.004257481408203284,0.05836158782980583,3.1818
occasionally,0.01300025077011746,0.01776394867057332,3.8182
occupation,0.004729267424926048,0.00968518799920412,4.4857
occupy,-0.036823923920688076,-0.004749524729071614,4.7647
occur,-0.020654259001198133,-0.015922359257654672,4.1818
occurrence,-0.02763409768244643,-0.009495253053611166,4.0909
ocean,-0.0133208694150731,-0.04254324568081519,3.6538
octopus,0.026243915445093163,0.005723991002805295,4.3704
odd,-0.007979686956910925,0.0016957137624156737,4.1429
odour,-0.018839718907009945,-0.007102358918227275,5.1515
offence,0.04051268710410055,0.06213974235332853,4.8788
offend,0.017369503899847566,0.017806009568910736,4.8529
offensive,0.022923953398812202,0.053896348583087283,4.8889
office,0.03696246433116945,0.027793803385950916,4.4545
officer,0.0840448657015016,0.026162506184855938,5.6061
offshoot,0.04346672546066542,0.0013075340798456014,4.1923
oil,0.02899742510002254,-0.01233672984937409,4.8857
older,-4.3929227534722504e-4,-0.026433910390739057,4.75
olive,-0.02430432969579438,-0.06634672852726994,3.1515
omission,0.008472913274729377,0.024542120759583175,4.1429
omit,-0.020431533772195393,-0.006273216892724989,4.2857
onion,-0.0012494495340189815,-0.0022482267910404335,3.8846
only,0.03054458144326705,0.02494680332276769,3.9375
onslaught,0.015392101407456144,0.07398288062160638,5
open,0.01433643058021039,-0.008309248972893854,3.2188
opening,0.008164893886938085,0.009562547311237901,3.3333
opinion,0.011708881637348373,0.021201481876319872,3.6765
opium,0.02243835077923781,0.010988426909309151,4
opportunist,0.04217242835870888,0.05602169104195079,4.2
opportunity,0.03562384543155939,0.041948806455902765,4.1613
oppose,0.03166237580445441,0.005837104764779055,4.5185
opposition,0.0569335485502625,0.0434018865682084,4.8286
oppress,0.011263722964833578,0.01196964371750725,4.9697
optimal,-5.684105324780253e-4,-0.008327151769815494,4
optimism,0.019115897426652734,0.031187632236443247,3.3636
optimist,0.014016442758328695,0.02149891435779333,3.2941
optimistic,-0.011054091340416405,0.001973559423835175,3.3636
option,0.025881149736357356,0.01191265144173495,3.7742
oral,-0.02242563850942103,-0.01870392692195086,3.9394
orange,0.011761716789452176,-0.011342518450084271,3.6465
orangutan,7.926809845995586e-4,8.923225201956653e-5,4.75
orbit,0.007931375577801311,0.003778901624617026,4.5385
orchard,-0.013354166526913042,0.011909256000196183,2.9412
orchestra,0.023261775681946456,0.020712824568622334,3.5606
ordain,0.017291316028679532,-0.014134553992351279,4.6071
ordeal,-0.015932788836140493,-0.021861866272324948,3.7429
ordinary,0.005442155814978422,0.008704456541472338,4.0303
organ,0.0037904637553169973,0.01208060994623053,4.1866
organise,0.006976987087400827,0.0055162699127359605,2.9667
organised,0.012868491027678342,0.02101717651065252,2.4412
organism,-0.02210279809813301,-0.02055827128666493,4.125
orgasm,-0.06689112014902446,-0.08463330518859391,3.0571
origin,-0.013114938439962337,0.0413732550145397,3.9375
ornament,-0.0073328144271333495,-0.01967437940993541,2.9118
ostrich,0.006607533753824585,-0.021768393404855424,4.0909
other,0.006869537239316548,-0.009867416214063202,4
otter,-0.005600592963887929,-0.01861441371589201,3.8824
ounce,0.03015974265815477,0.005321375507926163,3.6563
outbreak,-0.01686136488587925,0.02902870401971261,4.6176
outcast,-0.0022437017294301698,-0.0049538665244850955,4.5
outcome,0.025710723002929786,0.025959891669140644,4.2813
outdoors,0.03141272053991298,6.525419068476035e-5,4.375
outlook,-0.011223300941905323,0.012353781631202349,4.0323
output,0.003969814273249994,0.006673323548514645,5
outrage,0.006930096106687905,0.01748924812588798,4.6765
outside,0.028997622796413658,0.00854471311511737,3.9677
outsider,0.026411727844279198,0.006669844205899,4.5313
outstanding,0.03855421772435122,0.03904058847078942,3.9167
oval,0.013595792553076302,-0.01991510037090885,3.2121
oven,-0.04261766742350531,-0.013512721666930794,3.1765
over,0.03566912004187789,0.018443134572155268,4.421175
overcast,-0.02035678007033745,0.033535748853807196,4.5152
overdose,-0.027663505321524895,-0.02458565421736625,4.1765
overt,0.003116402298950882,-0.018167965226531163,4.1212
owl,0.006951208188352764,-0.014375886982551128,3.6875
own,0.04086777348410975,0.01013448309862347,4.2813
owner,0.03585018965739756,0.002642046072992954,4.9394
ownership,0.01386408438900344,0.009509102963610294,4.697
oxygen,0.03304462768215469,-0.011403004580038123,3.9412
oyster,-2.4534758816857627e-4,-0.0313250197613055,4.0303
pacifism,0.016399395567041897,0.006485591461999285,3.7667
pacifist,0.06535348002207775,-0.002469622211536071,3.6774
pack,0.03840465988461411,0.014807526646473002,4.6807
package,0.012902685693271854,-0.017760283541585042,5.0938
packet,0.011543349966781136,-0.024664449607672986,4.2727
pact,0.008263216803601592,0.005649827023796933,4.4839
padlock,0.014628359127467572,-0.0029150481694524832,5
page,-0.03444156274099269,-0.0010204595027568097,3.89465
pail,0.002719558008859424,-0.001139503270610659,4
pain,-0.015209994718482,-0.008859771701748537,4.5313
painful,-0.030510055652359314,-0.03356775671473877,4.4118
paint,0.003135025407411507,-0.01815933731162514,3.6563
paintbrush,-0.02290544464528585,-0.03272764091822683,3.2571
painter,0.01163105205375442,-0.008995857191328338,4.8788
pair,-0.017100859186286343,-0.04416414025167453,3.5862
palace,0.027723735423986484,0.035123387546711043,3.1071
pale,-0.02368732467807122,0.00461618543738837,3.037
pamphlet,-0.015427266174974058,0.043599335738607886,3.625
pan,0.027314747931996286,-0.002267345197888626,3.81325
pancake,-0.023406105781352132,-0.023238379575639262,3.2353
panda,0.011414725008695226,0.009415279729301007,4.0857
panic,-0.011847946293781969,0.012779475121175166,3.7188
panorama,1.2651998010293486e-4,0.00704541457427138,4.129
panther,0.01466249391764024,0.017703669135682415,4.7429
paper,0.025486602731746993,-0.008510199601688084,3.7692
paperclip,0.05369692869177782,0.013653290209813193,3.7097
parachute,0.055965293755758205,0.014531201672007499,4.5152
parade,0.010905480998965156,-0.009850055120542406,3.7059
paradise,0.013292034135578196,0.011832403223123955,3.0294
paradox,0.051699609185519954,0.017016503886775725,4.3448
paragraph,-0.009522073134965087,1.1714757661462905e-4,3.8529
paralyse,0.01101825089487471,-0.007295722206688143,4.2
paralysis,-0.021509179689618796,-0.0042438256782435235,4.2188
paranoid,0.025484793597655903,0.022011048460470722,3.8235
parasite,-0.004249346309170038,-0.04861464357925743,4.4848
parcel,0.009675347341643048,0.01454969078305074,4.1143
parish,0.020590711628490854,0.01270309756399493,4.7308
park,0.0370903636770499,0.03811676783486484,4.135533333333333
parlour,-0.04486162168495075,-0.009747815990398895,2.8438
parochial,0.010918669009258697,0.02091158610263541,4.9333
parole,0.05787616923106423,0.034137630874428004,5.1724
parrot,-0.009141393178022539,-0.011177860999515121,4.2059
parsley,-0.005711754787000423,-0.012571863469138328,3.5313
part,0.015867139248970763,-0.0019090030152744408,4.0179
partial,-0.004489416063645446,0.009238113928765126,4.0303
particular,-0.010550383817147124,0.004509168208411629,3.2857
parts,0.019415167781994813,0.011451236812453941,4.5769
party,0.002962183216179859,-0.007832475002829603,3.7326
pass,0.04663968816728967,0.007334628592582965,3.9441
passage,0.023166581724022528,-0.007314887166958467,3.8
passageway,0.03014111639876335,-0.017959255995687484,4.2059
passion,-0.020534985957102514,-0.0028079771720697644,2.8387
passionate,-0.06060087958852767,-0.04276175313804903,2.6176
passive,-9.87006603390711e-4,-0.030688818818912028,3.2857
pasta,-0.010652858156962097,-0.04540744116439721,3.5161
paste,0.001869306070999499,-0.042877351199131955,4
pastry,-0.014350015183069303,-0.027974738529334103,2.8125
patch,0.028159016285426275,-0.009405547481395576,4.292933333333333
patent,0.038028534468058955,0.022595008796237784,4.1176
path,0.04158865778399662,0.005730462696207056,3.875
patient,-0.031078001220289697,-0.05476012819580223,3.4646333333333335
patriot,0.07173300363318283,0.06531859190492459,5.4063
patrol,0.0486830645722878,-0.026864732786072848,5.4375
patron,0.001976141274437182,0.004615987583670933,4.0645
pause,0.037796923511606045,0.011149775991541183,3.9375
payment,0.03875042702459902,0.010764627784341396,4.7188
payroll,0.051521445954902656,0.03787596383148567,4.5588
pea,0.0033544132957603057,-0.023064833283050534,3.625
peace,0.06970737072642588,0.010445719729218983,2.6364
peaceful,0.019811203536635652,0.0210338389662382,2.4839
peach,-0.050559225757922654,-0.052793407829812705,2.4118
peacock,0.0077183667321357174,-0.02668314960795115,3.4571
peal,0.002421757716738304,0.026243435990440933,3.6207
peanut,0.030321209694440743,0.00681634147592175,4.4118
pear,-0.003538554720091208,-0.04319473020513204,3.3235
pearl,-0.051867068696863694,-0.07560706019615485,1.7813
peas,-0.017088605003256152,-0.05133297557390171,3.8793
pebble,-0.01182961141110131,-0.0110928873269176,3.303
pecan,-0.010728071465387179,-0.030359397350517417,3.8824
peck,0.003963792468719529,0.004261195695029446,3.2
peculiar,-0.016205034028741405,0.008348725614972852,4.4063
peddle,0.05927007835824416,0.017661970359383744,4.2727
peek,-0.030023059425732135,-0.0015520980950836372,3.6
peel,0.005200861889386427,0.0015164403749771405,3.3125
peep,0.009106752302441401,-0.012814188509409186,3.6176
peer,0.025138746871691625,0.0032260124828054904,3.7872666666666666
peers,0.016674866121633103,0.02325217654971501,4
peg,-0.003947271890170856,-0.0889223402782982,3.697
pelt,-0.0070968763559065284,-0.008658629636395715,4.6875
pelvis,-0.02406869365019071,-0.021815904410357745,4.0909
pen,0.02945439381505166,-5.158737873186825e-4,4.3478666666666665
penalty,0.0648508446355048,0.049142878061838174,5.4483
pence,0.02323541182235675,0.025291819690882622,3.7353
pencil,-0.012603934776837106,0.011292186191902864,4.069
penguin,0.0553114586458035,0.01027737430108111,3.7879
penicillin,0.01843430954402081,0.009635983977051482,4.1923
penis,0.014861064779747912,-0.0026562470611548317,6.7143
penny,-0.03848282991086177,-0.05136900307784151,3.6364
pension,0.03379274491000772,0.01923911929313435,4.2857
pensive,0.005620138925496065,-0.03228242436826684,3.7586
penthouse,-0.013263999687948586,-0.06861747845358529,4.7273
people,0.03510650447761515,0.006936351441432981,4
pepper,0.02391613522714972,-0.014433256835236469,4.1875
perceive,0.0073435307712151066,-0.011199088798297674,3.8824
percent,0.016866854564476896,-0.027796886751259436,4.4
perception,0.009794023519760331,-8.438917392057099e-4,3.6667
perform,0.016826611511540246,-0.027466974705714797,3.375
performance,0.0022575656440047553,-0.025525409366391083,3.9143
performer,-0.011636807933302407,-0.03666292191748982,3.8824
perfume,-0.11004646288875264,-0.11124046317380568,1.7742
period,-0.020706611272575143,0.01588266549727599,2.5294
periodical,-0.024423660948476922,-0.006750042037618809,4.454233333333333
perjury,0.018589291682284292,0.01734920962227471,4.4333
perky,-0.12039358066159686,-0.10881320373672515,2.5
permanent,-0.002324385927343048,0.022704109369578868,4.2813
permission,0.03309738392924427,0.016373104271535655,3.2813
perpetrator,8.324720227183557e-4,0.003472802776621209,5.0714
persecute,0.036808846623924335,0.04177294791465366,5
persecution,0.045077761462239185,0.03418323757387173,4.7273
persist,0.017045550561376688,-0.004230895235987311,4.1176
persistent,0.008296185607511997,-5.997915983183832e-4,3.4706
person,-0.020363121416361207,0.0013362962000333378,3.9394
personal,0.008238976686758048,0.016458116631224567,3.2941
personality,-0.03014908389976778,-0.021690590069399884,3.375
perspiration,0.005335856224120389,-0.0013094392149756162,5.0909
pervert,0.0221829575222377,-0.025706055274925088,6.0303
pessimist,0.03740729388575126,0.04243929469928548,4.3125
pest,0.041359519800271916,0.022242031639959872,4.7273
pester,0.03129766120448746,0.011766058220902154,4.3214
pet,0.011329074959223973,-0.043443531884773234,3.5
petal,-0.07341691026546462,-0.06088027357288975,1.8529
petrol,0.05388641353777179,0.0010879451721758082,5.0606
petty,0.05088038525300351,0.02966292619176822,3.4286
phantom,0.01740663712152532,-0.0024765725614121215,4.6667
pharmacist,5.339365508795768e-4,-0.016526101959335404,3.9118
pharmacy,-0.02876663918124353,-0.02603527730711533,3.5758
phase,0.0031687818360638387,-0.017250767163461828,4.0606
pheasant,0.01663607975712042,-0.01954412008815848,4.6667
phenomenal,-0.007740976705211122,0.0016449916200970416,4.0294
phenomenon,-0.020636514728997912,-0.024311971436765806,3.9091
philosophy,3.4171281653302965e-4,0.046615992316568766,4.0313
phone,-0.010779181507009294,-0.031291763983444354,3.7826
photo,-0.029840789066617412,-0.05667643913367745,3.5
photographer,-0.01910567979937494,-0.04136885579636829,4.6333
phrase,0.007533332571776824,0.04514983084848015,3.8824
physical,-0.025607047657922932,-0.003929070560395598,5.4412
physician,0.019297527205404563,0.0062316430075916585,5.0313
physics,0.012835769874928266,0.02776982713930956,5.4286
