language_code,occupation,female_score,male_score,gender_diff_score
sv,baker,0.18670726210213906,0.25735777366329293,-0.07065051156115387
sv,cleaner,0.3579774673384123,0.3114536413399427,0.0465238259984696
sv,dancer,0.3885554186936218,0.24542420756781955,0.14313121112580227
sv,doctor/physician,0.3431255501846625,0.33661239242335805,0.0065131577613044556
sv,firefighter,0.2412417745552397,0.2365904428848015,0.0046513316704382135
sv,governor,0.2816023806523933,0.2673210941149155,0.014281286537477789
sv,hunter,0.22022637683788804,0.25716145529206375,-0.03693507845417571
sv,journalist,0.3202408952109899,0.28752241957105157,0.03271847563993835
sv,judge,0.26228492359123684,0.291348821395119,-0.029063897803882133
sv,lawyer,0.30212006263679025,0.2942577634890648,0.00786229914772546
sv,mechanic,0.22337350504400352,0.2970609763335146,-0.07368747128951106
sv,nurse,0.4049335519679054,0.3190745835477814,0.08585896842012403
sv,postman/postwoman,0.3029054328088478,0.2841929826296821,0.018712450179165674
sv,professor,0.25414416836565085,0.2995295457305369,-0.04538537736488607
sv,sailor,0.3153373949886492,0.3092232910886819,0.006114103899967305
sv,secretary,0.34664916292656833,0.2869708337825098,0.05967832914405852
sv,singer,0.42624584391066384,0.23986409110435342,0.18638175280631042
sv,waiter,0.3893513842390313,0.2883275096850644,0.10102387455396694
tl,athlete,0.2522335790899661,0.32133269134791337,-0.06909911225794729
tl,author,NaN,NaN,NaN
tl,baker,0.384968957952161,0.35183196633341857,0.03313699161874245
tl,cleaner,0.36117135843065373,0.3333765386495511,0.027794819781102653
tl,dancer,0.3213893233308581,0.31249406934522334,0.008895253985634788
tl,doctor/physician,0.35853787420619454,0.37549359478596517,-0.016955720579770628
tl,firefighter,0.32336255801679914,0.3181549458555231,0.005207612161276021
tl,governor,0.2939062827755459,0.2962546170615901,-0.002348334286044196
tl,hunter,0.22097916079290192,0.23044193899009474,-0.009462778197192823
tl,journalist,0.28454167109201445,0.293364296763984,-0.008822625671969564
tl,judge,0.3148327677477557,0.3136798046447906,0.0011529631029650877
tl,lawyer,0.38897170387154323,0.3735247144850994,0.015446989386443843
tl,mechanic,0.27463212777682744,0.27972924448472425,-0.005097116707896809
tl,nurse,0.3195251981902063,0.31322061472596724,0.006304583464239066
tl,postman/postwoman,NaN,NaN,NaN
tl,professor,0.2509758440808245,0.25413457741508194,-0.003158733334257424
tl,sailor,0.2433937120697945,0.242432760166073,9.609519037214742e-4
tl,secretary,0.3457010541386082,0.3302830704318492,0.015417983706759009
tl,singer,0.21451798038909997,0.23265759775918746,-0.018139617370087485
tl,waiter,0.2165136483027445,0.22217472613878347,-0.005661077836038975
tr,athlete,0.19584285307548552,0.21810414210512408,-0.02226128902963856
tr,author,0.27299928304480514,0.21739797653421583,0.05560130651058931
tr,baker,0.18580674628044477,0.18967219482689918,-0.003865448546454403
tr,cleaner,0.2083192386193528,0.24041727298906496,-0.03209803436971215
tr,dancer,NaN,NaN,NaN
tr,doctor/physician,0.26132052350465873,0.2492179616410825,0.012102561863576222
tr,firefighter,0.24923636817798084,0.2555538589761478,-0.006317490798166958
tr,governor,0.20952675018985276,0.2283520032535607,-0.018825253063707942
tr,hunter,0.17560435456478107,0.17564687797380774,-4.2523409026662407e-5
tr,journalist,0.21491751470480597,0.23041197861098744,-0.015494463906181477
tr,judge,0.15855894695009706,0.19498393790164284,-0.03642499095154578
tr,lawyer,0.20693562368957324,0.20433586425093156,0.0025997594386416856
tr,mechanic,0.14861961214132433,0.17784221233958417,-0.02922260019825984
tr,nurse,0.24599555899036948,0.2330019093043345,0.012993649686034975
tr,postman/postwoman,0.26469554564640996,0.2570729001081477,0.0076226455382622516
tr,professor,0.21574972698297853,0.22081922942043414,-0.005069502437455603
tr,sailor,0.2575105473450646,0.2778554954497476,-0.02034494810468296
tr,secretary,0.2552963183780637,0.24909380013982876,0.00620251823823495
tr,singer,0.2737459678235217,0.2846110109320968,-0.010865043108575112
tr,waiter,0.2593545846342029,0.19960385235749875,0.05975073227670416
zh,athlete,NaN,0.2079963126055814,NaN
zh,author,0.3512457066476793,0.33670327603772393,0.014542430609955359
zh,baker,NaN,NaN,NaN
zh,cleaner,NaN,NaN,NaN
zh,dancer,NaN,NaN,NaN
zh,doctor/physician,0.35908999939777675,0.4060687724655076,-0.04697877306773085
zh,firefighter,NaN,NaN,NaN
zh,hunter,NaN,NaN,NaN
zh,journalist,0.36261481808907053,0.3417171833799088,0.020897634709161728
zh,judge,0.2992259991582025,0.34570262163486754,-0.04647662247666501
zh,lawyer,0.3779136848696897,0.3814615967002967,-0.0035479118306070423
zh,mechanic,NaN,NaN,NaN
zh,nurse,NaN,NaN,NaN
zh,postman/postwoman,NaN,NaN,NaN
zh,professor,0.19704740227546802,0.2706706963012948,-0.07362329402582679
zh,sailor,NaN,NaN,NaN
zh,secretary,0.2739695010179473,0.2629265098716199,0.011042991146327397
zh,singer,0.2789799216615506,0.22102167170770892,0.05795824995384169
zh,waiter,NaN,NaN,NaN
